date,time,temp_c,humidity_pct
2025-02-13,15:30,13.0,46
2025-02-13,15:45,13.5,44
2025-02-13,16:00,14.5,45
2025-02-13,16:15,13.1,50
2025-02-13,16:30,12.3,53
2025-02-13,16:45,11.8,56
2025-02-13,17:00,11.0,54
2025-02-13,17:15,11.5,52
2025-02-13,17:30,11.2,55
2025-02-13,17:45,11.9,59
2025-02-13,18:00,13.3,62
2025-02-13,18:15,11.7,56
2025-02-13,18:30,13.3,60
2025-02-13,18:45,11.8,66
2025-02-13,19:00,11.2,69
2025-02-13,19:15,11.9,65
2025-02-13,19:30,12.5,72
2025-02-13,19:45,12.2,67
2025-02-13,20:00,12.4,71
2025-02-13,20:15,14.0,71
2025-02-13,20:30,13.7,73
2025-02-13,20:45,15.1,70
2025-02-13,21:00,14.8,75
2025-02-13,21:15,16.6,74
2025-02-13,21:30,17.4,74
2025-02-13,21:45,15.4,76
2025-02-13,22:00,16.8,79
2025-02-13,22:15,18.7,77
2025-02-13,22:30,18.0,81
2025-02-13,22:45,17.8,81
2025-02-13,23:00,19.1,79
2025-02-13,23:15,19.6,78
2025-02-13,23:30,20.2,81
2025-02-13,23:45,21.8,76
2025-02-13,00:00,22.0,83
2025-02-13,00:15,21.3,75
2025-02-13,00:30,23.5,81
2025-02-13,00:45,24.0,75
2025-02-14,00:00,20.9,76
2025-02-14,00:15,21.3,83
2025-02-14,00:30,22.5,76
2025-02-14,00:45,24.9,83
2025-02-14,01:00,24.2,79
2025-02-14,01:15,25.4,81
2025-02-14,01:30,26.1,80
2025-02-14,01:45,27.4,77
2025-02-14,02:00,26.9,78
2025-02-14,02:15,27.0,78
2025-02-14,02:30,27.2,71
2025-02-14,02:45,27.6,76
2025-02-14,03:00,28.5,71
2025-02-14,03:15,28.2,74
2025-02-14,03:30,29.9,69
2025-02-14,03:45,30.5,71
2025-02-14,04:00,29.4,72
2025-02-14,04:15,32.1,68
2025-02-14,04:30,31.2,69
2025-02-14,04:45,32.1,65
2025-02-14,05:00,32.2,70
2025-02-14,05:15,30.8,61
2025-02-14,05:30,31.0,59
2025-02-14,05:45,32.3,62
2025-02-14,06:00,31.1,55
2025-02-14,06:15,31.6,62
2025-02-14,06:30,30.8,61
2025-02-14,06:45,30.6,51
2025-02-14,07:00,33.1,50
2025-02-14,07:15,30.2,51
2025-02-14,07:30,32.4,51
2025-02-14,07:45,30.1,50
2025-02-14,08:00,31.2,49
2025-02-14,08:15,30.1,45
2025-02-14,08:30,29.3,47
2025-02-14,08:45,29.3,49
2025-02-14,09:00,27.6,42
2025-02-14,09:15,27.4,45
2025-02-14,09:30,28.6,39
2025-02-14,09:45,27.2,48
2025-02-14,10:00,27.2,44
2025-02-14,10:15,25.2,45
2025-02-14,10:30,27.0,42
2025-02-14,10:45,26.2,36
2025-02-14,11:00,24.1,37
2025-02-14,11:15,22.7,35
2025-02-14,11:30,24.7,41
2025-02-14,11:45,22.3,41
2025-02-14,12:00,23.3,42
2025-02-14,12:15,21.3,42
2025-02-14,12:30,20.5,44
2025-02-14,12:45,20.3,37
2025-02-14,13:00,18.5,39
2025-02-14,13:15,20.2,37
2025-02-14,13:30,19.2,42
2025-02-14,13:45,18.7,42
2025-02-14,14:00,18.4,43
2025-02-14,14:15,16.9,40
2025-02-14,14:30,15.7,45
2025-02-14,14:45,16.5,48
2025-02-14,15:00,14.1,42
2025-02-14,15:15,15.2,48
2025-02-14,15:30,15.5,51
2025-02-14,15:45,12.9,46
2025-02-14,16:00,12.5,50
2025-02-14,16:15,14.3,46
2025-02-14,16:30,13.7,56
2025-02-14,16:45,13.4,51
2025-02-14,17:00,13.8,50
2025-02-14,17:15,10.9,54
2025-02-14,17:30,13.6,53
2025-02-14,17:45,12.1,63
2025-02-14,18:00,12.4,59
2025-02-14,18:15,11.3,60
2025-02-14,18:30,10.6,59
2025-02-14,18:45,13.1,67
2025-02-14,19:00,12.2,63
2025-02-14,19:15,11.7,68
2025-02-14,19:30,11.5,63
2025-02-14,19:45,11.6,68
2025-02-14,20:00,13.7,65
2025-02-14,20:15,13.1,70
2025-02-14,20:30,13.3,75
2025-02-14,20:45,14.9,76
2025-02-14,21:00,15.4,76
2025-02-14,21:15,15.5,75
2025-02-14,21:30,16.4,79
2025-02-14,21:45,15.6,72
2025-02-14,22:00,16.2,72
2025-02-14,22:15,17.9,74
2025-02-14,22:30,18.4,79
2025-02-14,22:45,17.3,80
2025-02-14,23:00,19.1,76
2025-02-14,23:15,21.3,84
2025-02-14,23:30,21.0,82
2025-02-14,23:45,21.4,78
2025-02-14,00:00,22.5,75
2025-02-14,00:15,23.6,83
2025-02-14,00:30,23.2,80
2025-02-14,00:45,22.9,77
2025-02-15,00:00,22.8,77
2025-02-15,00:15,23.1,79
2025-02-15,00:30,23.5,78
2025-02-15,00:45,25.4,75
2025-02-15,01:00,23.8,79
2025-02-15,01:15,25.6,74
2025-02-15,01:30,25.2,75
2025-02-15,01:45,27.9,77
2025-02-15,02:00,26.3,72
2025-02-15,02:15,26.3,79
2025-02-15,02:30,27.8,78
2025-02-15,02:45,29.3,71
2025-02-15,03:00,29.3,76
2025-02-15,03:15,30.7,77
2025-02-15,03:30,30.3,71
2025-02-15,03:45,30.3,73
2025-02-15,04:00,30.2,67
2025-02-15,04:15,32.2,65
2025-02-15,04:30,32.7,71
2025-02-15,04:45,31.3,70
2025-02-15,05:00,30.3,66
2025-02-15,05:15,33.3,68
2025-02-15,05:30,30.7,65
2025-02-15,05:45,33.4,62
2025-02-15,06:00,32.1,61
2025-02-15,06:15,31.0,56
2025-02-15,06:30,30.6,54
2025-02-15,06:45,31.3,54
2025-02-15,07:00,30.8,56
2025-02-15,07:15,30.1,54
2025-02-15,07:30,31.6,53
2025-02-15,07:45,30.2,51
2025-02-15,08:00,30.2,45
2025-02-15,08:15,30.7,49
2025-02-15,08:30,30.1,51
2025-02-15,08:45,30.0,44
2025-02-15,09:00,28.5,46
2025-02-15,09:15,27.2,40
2025-02-15,09:30,28.9,47
2025-02-15,09:45,28.3,38
2025-02-15,10:00,28.4,42
2025-02-15,10:15,25.5,37
2025-02-15,10:30,24.8,37
2025-02-15,10:45,24.3,38
2025-02-15,11:00,23.9,42
2025-02-15,11:15,23.7,40
2025-02-15,11:30,22.5,44
2025-02-15,11:45,22.4,42
2025-02-15,12:00,22.9,39
2025-02-15,12:15,22.6,42
2025-02-15,12:30,21.0,44
2025-02-15,12:45,20.4,40
2025-02-15,13:00,20.9,40
2025-02-15,13:15,18.4,41
2025-02-15,13:30,16.7,37
2025-02-15,13:45,18.0,42
2025-02-15,14:00,15.7,38
2025-02-15,14:15,16.4,41
2025-02-15,14:30,14.6,42
2025-02-15,14:45,16.3,40
2025-02-15,15:00,15.1,44
2025-02-15,15:15,14.3,42
2025-02-15,15:30,14.2,49
2025-02-15,15:45,14.3,53
2025-02-15,16:00,14.3,47
2025-02-15,16:15,12.9,51
2025-02-15,16:30,13.3,49
2025-02-15,16:45,12.5,52
2025-02-15,17:00,13.1,49
2025-02-15,17:15,12.2,60
2025-02-15,17:30,11.2,56
2025-02-15,17:45,11.1,60
2025-02-15,18:00,12.0,64
2025-02-15,18:15,13.5,57
2025-02-15,18:30,10.6,62
2025-02-15,18:45,12.9,61
2025-02-15,19:00,13.8,69
2025-02-15,19:15,13.2,71
2025-02-15,19:30,14.3,71
2025-02-15,19:45,13.9,66
2025-02-15,20:00,13.8,65
2025-02-15,20:15,12.9,70
2025-02-15,20:30,14.9,77
2025-02-15,20:45,13.7,70
2025-02-15,21:00,16.2,78
2025-02-15,21:15,16.2,74
2025-02-15,21:30,14.7,77
2025-02-15,21:45,17.6,77
2025-02-15,22:00,16.1,78
2025-02-15,22:15,18.9,76
2025-02-15,22:30,19.6,76
2025-02-15,22:45,18.7,82
2025-02-15,23:00,18.4,78
2025-02-15,23:15,18.9,76
2025-02-15,23:30,21.4,75
2025-02-15,23:45,21.6,78
2025-02-15,00:00,21.9,77
2025-02-15,00:15,22.2,78
2025-02-15,00:30,23.1,82
2025-02-15,00:45,22.9,84
2025-02-16,00:00,21.1,81
2025-02-16,00:15,22.1,75
2025-02-16,00:30,22.7,75
2025-02-16,00:45,24.8,82
2025-02-16,01:00,23.2,79
2025-02-16,01:15,25.8,78
2025-02-16,01:30,24.7,77
2025-02-16,01:45,27.2,73
2025-02-16,02:00,27.7,81
2025-02-16,02:15,27.4,75
2025-02-16,02:30,28.9,76
2025-02-16,02:45,30.1,76
2025-02-16,03:00,29.2,76
2025-02-16,03:15,30.6,72
2025-02-16,03:30,30.1,69
2025-02-16,03:45,31.0,68
2025-02-16,04:00,32.1,70
2025-02-16,04:15,31.6,71
2025-02-16,04:30,32.1,71
2025-02-16,04:45,32.7,62
2025-02-16,05:00,30.4,65
2025-02-16,05:15,32.8,66
2025-02-16,05:30,32.5,66
2025-02-16,05:45,33.1,57
2025-02-16,06:00,31.5,61
2025-02-16,06:15,32.6,57
2025-02-16,06:30,32.9,59
2025-02-16,06:45,30.5,56
2025-02-16,07:00,31.6,50
2025-02-16,07:15,32.4,50
2025-02-16,07:30,32.7,56
2025-02-16,07:45,30.9,50
2025-02-16,08:00,31.8,53
2025-02-16,08:15,31.4,52
2025-02-16,08:30,28.7,43
2025-02-16,08:45,28.1,50
2025-02-16,09:00,29.5,46
2025-02-16,09:15,28.2,42
2025-02-16,09:30,29.0,46
2025-02-16,09:45,28.4,43
2025-02-16,10:00,25.5,46
2025-02-16,10:15,27.2,39
2025-02-16,10:30,26.1,39
2025-02-16,10:45,26.5,38
2025-02-16,11:00,24.5,44
2025-02-16,11:15,23.0,45
2025-02-16,11:30,24.2,38
2025-02-16,11:45,22.9,37
2025-02-16,12:00,23.0,44
2025-02-16,12:15,20.5,39
2025-02-16,12:30,19.9,39
2025-02-16,12:45,20.4,44
2025-02-16,13:00,19.2,45
2025-02-16,13:15,19.2,44
2025-02-16,13:30,17.4,38
2025-02-16,13:45,17.1,41
2025-02-16,14:00,16.8,43
2025-02-16,14:15,17.6,47
2025-02-16,14:30,15.6,48
2025-02-16,14:45,14.1,48
2025-02-16,15:00,15.5,41
2025-02-16,15:15,15.3,43
2025-02-16,15:30,13.7,50
2025-02-16,15:45,12.9,48
2025-02-16,16:00,14.7,52
2025-02-16,16:15,12.0,47
2025-02-16,16:30,11.5,48
2025-02-16,16:45,12.1,53
2025-02-16,17:00,13.3,58
2025-02-16,17:15,12.8,60
2025-02-16,17:30,13.5,56
2025-02-16,17:45,13.1,56
2025-02-16,18:00,13.2,59
2025-02-16,18:15,12.6,63
2025-02-16,18:30,11.2,63
2025-02-16,18:45,11.2,67
2025-02-16,19:00,12.9,61
2025-02-16,19:15,11.5,69
2025-02-16,19:30,13.4,67
2025-02-16,19:45,13.4,70
2025-02-16,20:00,13.4,74
2025-02-16,20:15,13.7,67
2025-02-16,20:30,15.1,76
2025-02-16,20:45,15.5,75
2025-02-16,21:00,15.9,78
2025-02-16,21:15,15.0,71
2025-02-16,21:30,17.3,78
2025-02-16,21:45,15.9,77
2025-02-16,22:00,18.3,76
2025-02-16,22:15,17.9,79
2025-02-16,22:30,18.1,80
2025-02-16,22:45,18.7,83
2025-02-16,23:00,19.1,76
2025-02-16,23:15,19.2,74
2025-02-16,23:30,22.1,80
2025-02-16,23:45,22.2,82
2025-02-16,00:00,23.3,80
2025-02-16,00:15,23.4,78
2025-02-16,00:30,23.5,79
2025-02-16,00:45,24.7,75
2025-02-17,00:00,22.6,84
2025-02-17,00:15,23.3,83
2025-02-17,00:30,23.4,78
2025-02-17,00:45,23.7,75
2025-02-17,01:00,25.9,80
2025-02-17,01:15,26.1,81
2025-02-17,01:30,26.5,75
2025-02-17,01:45,26.2,77
2025-02-17,02:00,28.0,75
2025-02-17,02:15,28.5,81
2025-02-17,02:30,27.0,74
2025-02-17,02:45,27.4,76
2025-02-17,03:00,29.6,70
2025-02-17,03:15,30.4,69
2025-02-17,03:30,28.8,68
2025-02-17,03:45,30.9,71
2025-02-17,04:00,31.7,69
2025-02-17,04:15,31.1,70
2025-02-17,04:30,30.4,63
2025-02-17,04:45,32.1,63
2025-02-17,05:00,31.5,63
2025-02-17,05:15,30.8,65
2025-02-17,05:30,32.7,65
2025-02-17,05:45,32.1,57
2025-02-17,06:00,32.8,58
2025-02-17,06:15,31.9,53
2025-02-17,06:30,31.5,55
2025-02-17,06:45,33.3,57
2025-02-17,07:00,31.8,59
2025-02-17,07:15,30.7,53
2025-02-17,07:30,31.1,52
2025-02-17,07:45,31.1,46
2025-02-17,08:00,30.9,48
2025-02-17,08:15,29.6,50
2025-02-17,08:30,30.8,49
2025-02-17,08:45,28.1,49
2025-02-17,09:00,30.2,42
2025-02-17,09:15,27.9,40
2025-02-17,09:30,27.1,40
2025-02-17,09:45,26.3,47
2025-02-17,10:00,28.3,37
2025-02-17,10:15,25.8,42
2025-02-17,10:30,24.8,38
2025-02-17,10:45,24.4,45
2025-02-17,11:00,23.3,37
2025-02-17,11:15,24.3,37
2025-02-17,11:30,24.5,36
2025-02-17,11:45,24.0,38
2025-02-17,12:00,22.8,40
2025-02-17,12:15,22.1,43
2025-02-17,12:30,21.1,39
2025-02-17,12:45,20.4,38
2025-02-17,13:00,17.9,37
2025-02-17,13:15,19.9,36
2025-02-17,13:30,19.4,37
2025-02-17,13:45,18.5,41
2025-02-17,14:00,15.8,46
2025-02-17,14:15,17.0,39
2025-02-17,14:30,16.5,40
2025-02-17,14:45,14.0,40
2025-02-17,15:00,13.6,45
2025-02-17,15:15,14.1,47
2025-02-17,15:30,12.8,51
2025-02-17,15:45,12.4,46
2025-02-17,16:00,13.2,47
2025-02-17,16:15,14.3,52
2025-02-17,16:30,13.9,52
2025-02-17,16:45,11.6,49
2025-02-17,17:00,13.5,55
2025-02-17,17:15,12.3,55
2025-02-17,17:30,11.0,60
2025-02-17,17:45,12.6,63
2025-02-17,18:00,13.0,62
2025-02-17,18:15,12.6,61
2025-02-17,18:30,10.8,57
2025-02-17,18:45,11.2,59
2025-02-17,19:00,11.7,60
2025-02-17,19:15,12.5,69
2025-02-17,19:30,11.6,67
2025-02-17,19:45,14.3,66
2025-02-17,20:00,13.8,69
2025-02-17,20:15,12.7,73
2025-02-17,20:30,14.0,70
2025-02-17,20:45,13.8,75
2025-02-17,21:00,14.3,71
2025-02-17,21:15,15.1,70
2025-02-17,21:30,15.2,75
2025-02-17,21:45,17.2,73
2025-02-17,22:00,18.2,72
2025-02-17,22:15,16.7,74
2025-02-17,22:30,17.6,82
2025-02-17,22:45,19.5,77
2025-02-17,23:00,18.4,83
2025-02-17,23:15,20.5,74
2025-02-17,23:30,22.2,80
2025-02-17,23:45,20.7,82
2025-02-17,00:00,22.4,78
2025-02-17,00:15,21.7,80
2025-02-17,00:30,24.0,83
2025-02-17,00:45,24.2,84
2025-02-18,00:00,23.4,84
2025-02-18,00:15,21.3,82
2025-02-18,00:30,24.4,77
2025-02-18,00:45,25.1,82
2025-02-18,01:00,24.9,78
2025-02-18,01:15,25.4,82
2025-02-18,01:30,27.3,82
2025-02-18,01:45,26.6,75
2025-02-18,02:00,27.8,73
2025-02-18,02:15,28.6,76
2025-02-18,02:30,26.7,73
2025-02-18,02:45,28.4,75
2025-02-18,03:00,28.7,71
2025-02-18,03:15,28.4,77
2025-02-18,03:30,31.0,74
2025-02-18,03:45,30.7,72
2025-02-18,04:00,32.0,65
2025-02-18,04:15,30.8,68
2025-02-18,04:30,30.8,67
2025-02-18,04:45,30.8,69
2025-02-18,05:00,31.7,62
2025-02-18,05:15,32.2,68
2025-02-18,05:30,31.6,59
2025-02-18,05:45,33.4,62
2025-02-18,06:00,31.4,59
2025-02-18,06:15,30.9,59
2025-02-18,06:30,32.9,60
2025-02-18,06:45,33.3,55
2025-02-18,07:00,33.0,50
2025-02-18,07:15,31.5,55
2025-02-18,07:30,32.7,48
2025-02-18,07:45,32.3,54
2025-02-18,08:00,29.8,53
2025-02-18,08:15,29.3,48
2025-02-18,08:30,31.3,45
2025-02-18,08:45,28.3,43
2025-02-18,09:00,27.6,50
2025-02-18,09:15,28.3,46
2025-02-18,09:30,27.9,42
2025-02-18,09:45,28.3,39
2025-02-18,10:00,25.9,41
2025-02-18,10:15,25.2,43
2025-02-18,10:30,24.4,41
2025-02-18,10:45,26.0,42
2025-02-18,11:00,25.5,40
2025-02-18,11:15,25.3,36
2025-02-18,11:30,24.2,40
2025-02-18,11:45,22.0,37
2025-02-18,12:00,21.8,37
2025-02-18,12:15,20.8,42
2025-02-18,12:30,22.1,43
2025-02-18,12:45,20.8,45
2025-02-18,13:00,19.9,37
2025-02-18,13:15,18.5,42
2025-02-18,13:30,18.5,38
2025-02-18,13:45,16.2,44
2025-02-18,14:00,16.1,44
2025-02-18,14:15,16.9,40
2025-02-18,14:30,17.2,46
2025-02-18,14:45,16.7,41
2025-02-18,15:00,13.8,47
2025-02-18,15:15,14.2,42
2025-02-18,15:30,14.8,49
2025-02-18,15:45,12.4,49
2025-02-18,16:00,13.5,48
2025-02-18,16:15,12.1,50
2025-02-18,16:30,12.8,55
2025-02-18,16:45,11.4,49
2025-02-18,17:00,12.6,58
2025-02-18,17:15,12.0,59
2025-02-18,17:30,12.0,53
2025-02-18,17:45,11.0,62
2025-02-18,18:00,12.2,55
2025-02-18,18:15,11.2,58
2025-02-18,18:30,12.2,63
2025-02-18,18:45,11.3,61
2025-02-18,19:00,13.3,67
2025-02-18,19:15,12.0,68
2025-02-18,19:30,12.9,63
2025-02-18,19:45,11.7,71
2025-02-18,20:00,14.2,67
2025-02-18,20:15,12.3,73
2025-02-18,20:30,13.4,71
2025-02-18,20:45,14.1,71
2025-02-18,21:00,15.1,71
2025-02-18,21:15,14.1,71
2025-02-18,21:30,14.5,77
2025-02-18,21:45,15.8,78
2025-02-18,22:00,17.1,72
2025-02-18,22:15,16.8,78
2025-02-18,22:30,19.1,81
2025-02-18,22:45,17.3,78
2025-02-18,23:00,20.5,74
2025-02-18,23:15,18.7,80
2025-02-18,23:30,19.6,75
2025-02-18,23:45,22.6,82
2025-02-18,00:00,22.0,78
2025-02-18,00:15,23.3,83
2025-02-18,00:30,23.8,82
2025-02-18,00:45,23.1,78
2025-02-19,00:00,21.9,79
2025-02-19,00:15,23.4,76
2025-02-19,00:30,23.0,79
2025-02-19,00:45,24.6,81
2025-02-19,01:00,23.6,83
2025-02-19,01:15,26.0,78
2025-02-19,01:30,26.1,77
2025-02-19,01:45,26.1,74
2025-02-19,02:00,25.9,75
2025-02-19,02:15,28.0,80
2025-02-19,02:30,29.4,72
2025-02-19,02:45,28.9,79
2025-02-19,03:00,27.6,72
2025-02-19,03:15,30.2,76
2025-02-19,03:30,29.7,69
2025-02-19,03:45,29.3,70
2025-02-19,04:00,29.3,65
2025-02-19,04:15,29.5,71
2025-02-19,04:30,30.9,63
2025-02-19,04:45,32.6,66
2025-02-19,05:00,31.2,68
2025-02-19,05:15,32.1,62
2025-02-19,05:30,30.8,65
2025-02-19,05:45,33.3,58
2025-02-19,06:00,31.0,60
2025-02-19,06:15,32.9,54
2025-02-19,06:30,32.7,61
2025-02-19,06:45,32.9,55
2025-02-19,07:00,30.5,53
2025-02-19,07:15,31.1,57
2025-02-19,07:30,31.4,56
2025-02-19,07:45,31.5,52
2025-02-19,08:00,30.2,48
2025-02-19,08:15,30.6,51
2025-02-19,08:30,30.7,50
2025-02-19,08:45,30.7,42
2025-02-19,09:00,30.6,41
2025-02-19,09:15,28.8,40
2025-02-19,09:30,27.8,39
2025-02-19,09:45,26.1,46
2025-02-19,10:00,28.1,46
2025-02-19,10:15,25.9,40
2025-02-19,10:30,25.2,39
2025-02-19,10:45,24.6,45
2025-02-19,11:00,24.9,38
2025-02-19,11:15,25.4,38
2025-02-19,11:30,22.4,42
2025-02-19,11:45,22.8,43
2025-02-19,12:00,22.5,44
2025-02-19,12:15,21.6,42
2025-02-19,12:30,21.7,40
2025-02-19,12:45,21.0,35
2025-02-19,13:00,18.6,43
2025-02-19,13:15,18.4,42
2025-02-19,13:30,17.1,37
2025-02-19,13:45,18.5,44
2025-02-19,14:00,17.5,46
2025-02-19,14:15,15.9,44
2025-02-19,14:30,14.4,39
2025-02-19,14:45,15.6,42
2025-02-19,15:00,14.3,47
2025-02-19,15:15,13.1,44
2025-02-19,15:30,14.1,52
2025-02-19,15:45,12.2,46
2025-02-19,16:00,12.2,51
2025-02-19,16:15,12.8,50
2025-02-19,16:30,11.6,52
2025-02-19,16:45,13.7,51
2025-02-19,17:00,10.9,55
2025-02-19,17:15,11.0,55
2025-02-19,17:30,12.7,61
2025-02-19,17:45,12.6,56
2025-02-19,18:00,12.4,55
2025-02-19,18:15,11.8,60
2025-02-19,18:30,11.1,61
2025-02-19,18:45,13.1,63
2025-02-19,19:00,12.0,69
2025-02-19,19:15,12.7,69
2025-02-19,19:30,11.8,64
2025-02-19,19:45,12.4,68
2025-02-19,20:00,14.1,74
2025-02-19,20:15,15.1,73
2025-02-19,20:30,13.0,73
2025-02-19,20:45,14.8,71
2025-02-19,21:00,14.2,71
2025-02-19,21:15,15.0,78
2025-02-19,21:30,16.9,77
2025-02-19,21:45,15.6,73
2025-02-19,22:00,16.7,72
2025-02-19,22:15,17.3,80
2025-02-19,22:30,17.6,82
2025-02-19,22:45,18.6,75
2025-02-19,23:00,18.7,79
2025-02-19,23:15,18.6,80
2025-02-19,23:30,19.5,77
2025-02-19,23:45,21.5,80
2025-02-19,00:00,23.3,77
2025-02-19,00:15,21.2,77
2025-02-19,00:30,22.0,84
2025-02-19,00:45,24.8,84
2025-02-20,00:00,22.9,79
2025-02-20,00:15,22.0,84
2025-02-20,00:30,23.3,79
2025-02-20,00:45,25.3,76
2025-02-20,01:00,25.0,76
2025-02-20,01:15,25.6,81
2025-02-20,01:30,27.2,80
2025-02-20,01:45,26.5,74
2025-02-20,02:00,27.4,80
2025-02-20,02:15,26.8,74
2025-02-20,02:30,27.0,75
2025-02-20,02:45,29.3,78
2025-02-20,03:00,30.5,78
2025-02-20,03:15,29.0,69
2025-02-20,03:30,29.4,73
2025-02-20,03:45,31.4,73
2025-02-20,04:00,29.6,73
2025-02-20,04:15,30.2,72
2025-02-20,04:30,30.4,63
2025-02-20,04:45,30.5,62
2025-02-20,05:00,32.6,63
2025-02-20,05:15,32.8,61
2025-02-20,05:30,31.5,57
2025-02-20,05:45,32.8,58
2025-02-20,06:00,32.2,60
2025-02-20,06:15,32.7,54
2025-02-20,06:30,32.3,54
2025-02-20,06:45,31.9,59
2025-02-20,07:00,32.5,51
2025-02-20,07:15,32.1,55
2025-02-20,07:30,29.9,50
2025-02-20,07:45,30.0,53
2025-02-20,08:00,31.6,54
2025-02-20,08:15,30.6,47
2025-02-20,08:30,28.6,49
2025-02-20,08:45,30.0,46
2025-02-20,09:00,28.7,41
2025-02-20,09:15,27.9,42
2025-02-20,09:30,27.2,41
2025-02-20,09:45,26.4,43
2025-02-20,10:00,28.3,38
2025-02-20,10:15,25.2,46
2025-02-20,10:30,24.4,40
2025-02-20,10:45,24.7,43
2025-02-20,11:00,25.8,37
2025-02-20,11:15,24.7,35
2025-02-20,11:30,23.1,40
2025-02-20,11:45,22.6,41
2025-02-20,12:00,22.2,41
2025-02-20,12:15,21.8,42
2025-02-20,12:30,21.1,38
2025-02-20,12:45,20.9,40
2025-02-20,13:00,20.6,43
2025-02-20,13:15,19.3,43
2025-02-20,13:30,17.4,37
2025-02-20,13:45,17.2,44
2025-02-20,14:00,18.2,42
2025-02-20,14:15,16.4,47
2025-02-20,14:30,16.3,39
2025-02-20,14:45,16.5,40
2025-02-20,15:00,16.4,47
2025-02-20,15:15,13.2,42
2025-02-20,15:30,14.4,50
2025-02-20,15:45,14.1,48
2025-02-20,16:00,14.1,53
2025-02-20,16:15,13.2,47
2025-02-20,16:30,12.9,52
2025-02-20,16:45,12.6,56
2025-02-20,17:00,11.0,58
2025-02-20,17:15,11.2,57
2025-02-20,17:30,12.3,60
2025-02-20,17:45,13.3,53
2025-02-20,18:00,12.8,61
2025-02-20,18:15,13.3,58
2025-02-20,18:30,13.2,63
2025-02-20,18:45,12.3,63
2025-02-20,19:00,13.8,62
2025-02-20,19:15,12.8,64
2025-02-20,19:30,13.4,66
2025-02-20,19:45,13.5,66
2025-02-20,20:00,14.7,70
2025-02-20,20:15,13.4,74
2025-02-20,20:30,14.6,68
2025-02-20,20:45,15.6,72
2025-02-20,21:00,15.0,69
2025-02-20,21:15,15.5,74
2025-02-20,21:30,14.8,77
2025-02-20,21:45,17.6,75
2025-02-20,22:00,15.9,73
2025-02-20,22:15,18.2,74
2025-02-20,22:30,17.8,80
2025-02-20,22:45,20.1,81
2025-02-20,23:00,19.9,82
2025-02-20,23:15,18.9,81
2025-02-20,23:30,20.5,83
2025-02-20,23:45,21.2,84
2025-02-20,00:00,21.3,80
2025-02-20,00:15,23.4,84
2025-02-20,00:30,24.3,81
2025-02-20,00:45,24.8,77
2025-02-21,00:00,21.1,83
2025-02-21,00:15,23.2,81
2025-02-21,00:30,23.8,81
2025-02-21,00:45,23.4,79
2025-02-21,01:00,23.9,74
2025-02-21,01:15,23.9,79
2025-02-21,01:30,26.6,83
2025-02-21,01:45,25.6,82
2025-02-21,02:00,25.8,79
2025-02-21,02:15,28.4,74
2025-02-21,02:30,28.9,71
2025-02-21,02:45,30.0,72
2025-02-21,03:00,27.7,73
2025-02-21,03:15,30.6,69
2025-02-21,03:30,29.9,72
2025-02-21,03:45,31.3,69
2025-02-21,04:00,30.2,66
2025-02-21,04:15,30.2,71
2025-02-21,04:30,30.5,67
2025-02-21,04:45,32.2,67
2025-02-21,05:00,31.9,66
2025-02-21,05:15,31.7,65
2025-02-21,05:30,30.6,60
2025-02-21,05:45,33.4,60
2025-02-21,06:00,31.3,63
2025-02-21,06:15,32.3,55
2025-02-21,06:30,31.1,61
2025-02-21,06:45,30.7,60
2025-02-21,07:00,31.5,56
2025-02-21,07:15,30.7,55
2025-02-21,07:30,31.7,55
2025-02-21,07:45,29.6,49
2025-02-21,08:00,32.1,52
2025-02-21,08:15,31.5,47
2025-02-21,08:30,30.0,51
2025-02-21,08:45,29.5,44
2025-02-21,09:00,30.1,45
2025-02-21,09:15,28.4,43
2025-02-21,09:30,29.3,39
2025-02-21,09:45,28.1,47
2025-02-21,10:00,28.4,37
2025-02-21,10:15,27.8,45
2025-02-21,10:30,26.8,41
2025-02-21,10:45,23.9,43
2025-02-21,11:00,24.5,36
2025-02-21,11:15,24.6,37
2025-02-21,11:30,23.6,39
2025-02-21,11:45,23.2,38
2025-02-21,12:00,23.3,42
2025-02-21,12:15,21.6,39
2025-02-21,12:30,22.0,42
2025-02-21,12:45,20.1,38
2025-02-21,13:00,18.5,45
2025-02-21,13:15,19.2,37
2025-02-21,13:30,18.2,37
2025-02-21,13:45,18.7,40
2025-02-21,14:00,16.6,42
2025-02-21,14:15,17.8,40
2025-02-21,14:30,14.5,42
2025-02-21,14:45,15.8,40
2025-02-21,15:00,14.1,43
2025-02-21,15:15,14.6,50
2025-02-21,15:30,14.9,50
2025-02-21,15:45,13.5,51
2025-02-21,16:00,11.9,45
2025-02-21,16:15,11.8,49
2025-02-21,16:30,11.4,50
2025-02-21,16:45,11.8,54
2025-02-21,17:00,11.8,57
2025-02-21,17:15,11.2,58
2025-02-21,17:30,11.2,52
2025-02-21,17:45,11.4,57
2025-02-21,18:00,12.5,59
2025-02-21,18:15,10.5,58
2025-02-21,18:30,10.7,60
2025-02-21,18:45,12.4,68
2025-02-21,19:00,11.5,62
2025-02-21,19:15,13.9,66
2025-02-21,19:30,13.8,68
2025-02-21,19:45,13.1,65
2025-02-21,20:00,14.6,74
2025-02-21,20:15,13.6,69
2025-02-21,20:30,14.3,74
2025-02-21,20:45,14.0,76
